Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
68c30466f750d2dfa753a3d13bc230ca71e70948b14d227a57eec0f7ef58856e,2012-01,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Other theft,,
71176a06b984ba9954236a0ddadcd27df7a5b16834cf7dacda606267de268e67,2012-01,City of London Police,City of London Police,-0.111962,51.518494,On or near Nightclub,E01000914,Camden 028B,Other theft,,
81c18a4ab32af01191d2671e0756d7419fe03a5d56029073254ebcc7184c0611,2012-01,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Other theft,,
2483a4ef088a294b803b59341272b189e404d27f0f5a5b0a43b207abf4bb341d,2012-01,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Violent crime,,
,2012-01,City of London Police,City of London Police,-0.095892,51.516391,On or near Noble Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.096348,51.515472,On or near Foster Lane,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.097053,51.518262,On or near Aldersgate Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.097053,51.518262,On or near Aldersgate Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Anti-social behaviour,,
8941baa4453eeea7380aae25c603bd3a1cc64928005f798525b8332c6fc70dec,2012-01,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Burglary,,
0220efe4a946e52c18917f28fb5397d7f2f75a75b09a908641548151d6fe111d,2012-01,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Criminal damage and arson,,
274b6510783e23ead01eb86b9e044523c338b4bd4f052ff103e1fd59f0964b28,2012-01,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Drugs,,
1f4e055eb4354903cd29f1f3cb04855bfcea087dadbe3d50e54800022527da31,2012-01,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Other theft,,
4fe40c1289db3cafbefaaba0be7029b8550d063ed357f37246a2417237626931,2012-01,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Other theft,Offender given suspended prison sentence,
b0a50451d87b14952e326e50deaa3cc6f873bb25b5161eecc555d1442f51d197,2012-01,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Other theft,Offender sent to prison,
69e009f6a12bd97d04b73043cc1f30a675e8324526227dcd0ce8c828f0f0bfc6,2012-01,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,,
f04520cabeeba32d16524032cdb6bfc5c8a636a71961fe0e6d9308439493fd21,2012-01,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Public disorder and weapons,Offender sent to prison,
cdc20e4167644dcd6cb0fe231a1ccea4eadf2dd08decc2f239553523d3c397ea,2012-01,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,,
b98784b59f21930c77afef3c5d86d3126794bcb2fd8a039e35dd256e40f8e2a7,2012-01,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,,
d6caddeffc3dcba8b44a11df2811af4bc2445f87d456de7da60cc0ab45e30e4c,2012-01,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Offender sent to prison,
,2012-01,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.091440,51.519807,On or near Silk Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.094094,51.515606,On or near Gresham Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.094094,51.515606,On or near Gresham Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Anti-social behaviour,,
8ac12afea6e8850347d5bfd39dbe659b3effb4e585151fd0584bf47d5d835a56,2012-01,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Burglary,,
24265497260581342e0c7ef3c1cf25dfeefe6a713e00a3eee6b26f649b886c51,2012-01,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Criminal damage and arson,,
70010f7b1db871185832c75f6aa866594840cc6adddd2f608ab4a20fa275d1f7,2012-01,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Drugs,,
1806e7e8a6ca741d3fe8d2f64081e8d8a47bfe476327a7ac37ffbe4fdc7b765a,2012-01,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Drugs,Offender fined,
40c1340903a29d87d96471b880b3da8ac6313c97051f66e7d96d3862b3fbe59b,2012-01,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Other theft,,
6871ca6eea9d02b0455347479707130b78f5d18a1a068f53b8cbd38e7ca91694,2012-01,City of London Police,City of London Police,-0.092517,51.520580,On or near Whitecross Street,E01000002,City of London 001B,Other theft,,
95da4700f3da8913c52fdd09ca68680a38564c586dca52e9ac8e97898dbd4b7c,2012-01,City of London Police,City of London Police,-0.094115,51.516497,On or near Wood Street,E01000002,City of London 001B,Other theft,,
1d90c13d561ebe704c10f9335435b95aaf40fadf9dccc833fa17948f5cb71dfe,2012-01,City of London Police,City of London Police,-0.092093,51.516922,On or near Basinghall Street,E01000002,City of London 001B,Other theft,Offender sent to prison,
cf59febdced8c85c4730fa1e291a05a85cf6af2c5439832a203ef5133c96cb22,2012-01,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,,
729af167e97fe1b55437fc2ccff43ded4697b0b82a70dfcebd91873517304f9c,2012-01,City of London Police,City of London Police,-0.092723,51.517032,On or near Aldermanbury Square,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
b5ae7488b36ac71700242eecbfe3ab0fdef87b2e28e762b3d242db8e5ee79ae2,2012-01,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Other theft,,
4e592b83dd7a7c0c0dcba1ccf37fe47a6ef929ca1dadd15a3b38c4c818e9fc96,2012-01,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,,
e5f328b864170c24affdca88e8f656d3fd49fca443851ce6f436ef6c9e498c94,2012-01,City of London Police,City of London Police,-0.094094,51.515606,On or near Gresham Street,E01000002,City of London 001B,Other theft,,
8740762959bc2ef668264c08de14a9fcf121d6f94a2659d3544710ebf531afe6,2012-01,City of London Police,City of London Police,-0.094115,51.516497,On or near Wood Street,E01000002,City of London 001B,Other theft,,
369beb9697a48c254ffcf135f0da6a6b4fa04ab3ea514adcf8a93ae6f52257ec,2012-01,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Public disorder and weapons,,
8d8fe2462c969e7f273d7974f2c752eb72bafb8cceeea8778f38fd4dc279f0e8,2012-01,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Vehicle crime,,
95b41f490f6066035750b41b44dea6c4df7ce6dc3a13f1e299fa8a1883740876,2012-01,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Violent crime,,
,2012-01,City of London Police,City of London Police,-0.094468,51.521853,On or near Golden Lane,E01000003,City of London 001C,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
e7ddf65fab848e88455c3bd85a865d7d918b91a06146dd9c086de27b811f3487,2012-01,City of London Police,City of London Police,-0.095860,51.521660,On or near Fann Street,E01000003,City of London 001C,Other theft,,
cd43131787fd63f47d09e9994f911ac70a4f25d01684d4647cde6bf06984100e,2012-01,City of London Police,City of London Police,-0.095860,51.521660,On or near Fann Street,E01000003,City of London 001C,Other theft,,
,2012-01,City of London Police,City of London Police,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.078806,51.516193,On or near Devonshire Square,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076459,51.513061,On or near Further/Higher Educational Building,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.074958,51.514151,On or near Aldgate High Street,E01000005,City of London 001E,Anti-social behaviour,,
,2012-01,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
e4e37d600bb2355de94f30063ea928b95ebf9adeea01b31b181bfd5b870de025,2012-01,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Burglary,,
bad124e500d825a48020897fa8f047efd9b6eeba2ea734804bb1902a4f079bba,2012-01,City of London Police,City of London Police,-0.075196,51.512609,On or near St Clare Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified,
441d98dd6d0b2f4c378a67fc4bce0bfccb83e900388b45c6ecca7094e772daaa,2012-01,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Drugs,,
389a529f5fe89a12cfcee9f05a1313cc411ca66d1e084c3b27140645c6296521,2012-01,City of London Police,City of London Police,-0.075722,51.511053,On or near Crescent,E01000005,City of London 001E,Drugs,,
39c694cfb60c67054185b0786a976d993787f50c6cd63a976e2db11f00b61fe7,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Drugs,,
7fcd2500069751a9c3897bb98ba432040aaa2678f344a0c2f48726d899a16a37,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Drugs,,
06c15c3a4e1ddce28addbeaed7c7fab69e2d392f5e8569bb17bbdafd353680d3,2012-01,City of London Police,City of London Police,-0.075722,51.511053,On or near Crescent,E01000005,City of London 001E,Drugs,,
eae654a6ebaf743eb45dd830c4d9f8fb595521ffc62fe84cecd3f3b1ef79dd9f,2012-01,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Drugs,,
2b42c3b854836d1627ddcebc1add93a72f23de8ee0719e1dceb04285646a0d3c,2012-01,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Drugs,,
b2f186477947f928b63c40945fd9859248cdaa57ceda5ef8292493dc2d27a2cd,2012-01,City of London Police,City of London Police,-0.075722,51.511053,On or near Crescent,E01000005,City of London 001E,Drugs,,
