Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3d67dafc59f746b7652f385918328d1a04cd19780943bd971341af14717b00cd,2012-05,City of London Police,City of London Police,,,No location,,,Suspect charged
3fa63efbcdb1e345d804bd38230662dca14364b43cc2c34d0981be2e9ba65b67,2012-05,City of London Police,City of London Police,-0.086051,51.513569,On or near FINCH LANE,E01032739,City of London 001F,Suspect charged
5ee17ddd48a82d0b7b223ad4748c87c83db614eea5c40bd044f45fe95df24037,2012-05,City of London Police,City of London Police,-0.077451,51.515523,On or near WHITE KENNETT STREET,E01000005,City of London 001E,Offender given a caution
4307fb2fcb8139dbf23eb7b14fc49c56d49653987d9481890649504bcc308dae,2012-05,City of London Police,City of London Police,,,No location,,,Offender given a caution
ce334bec975f0c307aab2f5c92255b473d8746a3c24e217bd8f358aa764d35e2,2012-05,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Offender given a drugs possession warning
74e3e19e1a55384cac4282a59a7d5d813b8eea384f19c43854173f59aee65869,2012-05,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
9a485b07734c3ac51f8fb776b05239a27a84ca1e48ae1487908feec87af5abd5,2012-05,City of London Police,City of London Police,-0.078718,51.521038,On or near NORTON FOLGATE,E01004307,Tower Hamlets 015B,Offender given a drugs possession warning
55d19a44276fbc911667a4480a358adb7532c0d17bd6e6fe9cc46afdb24fab35,2012-05,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Offender given a drugs possession warning
610a0e04c0ab29b200f60653df00cdced1dcd9304c29b0a540072105e0d94993,2012-05,City of London Police,City of London Police,-0.102721,51.515404,On or near ST GEORGES'S COURT,E01032740,City of London 001G,Offender given a drugs possession warning
4177cca299605d7ef9c34c36d352b79c18c5345f024f278b74484ad66cb43f81,2012-05,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
9bdae7ed2d5c7b2d8da31cc8ff53980ffd5036ca0886508fe9afc97392589ba7,2012-05,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ca831f8bf9e32fbc3b6fb7283d6b682f1e04ebd54d459bbb474bfb5adf8a8fd2,2012-05,City of London Police,City of London Police,-0.089698,51.511812,On or near OXFORD COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
d439e4fdfcef1729aa08d0d6157d428a12332c53074510837cdbf9d6c6a2d20e,2012-05,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
c58482ad46c3a698079805581023be6aba7b76052e378ab69b2bf12a1b014f9d,2012-05,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
84dcfbad208dbba56d1c6295a8599573c1fa4bd9bf6d516763399a2f8c86044d,2012-05,City of London Police,City of London Police,-0.083079,51.511578,On or near FENCHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2967a1e0fa887e8d05af68a528a520998688625164792ea0b11c01da7856778b,2012-05,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
98bc6a4851a813956ee372f2e0dbf1b9464a98337ee546bffe35454dcb2722b9,2012-05,City of London Police,City of London Police,-0.095026,51.518499,On or near Park/Open Space,E01000002,City of London 001B,Investigation complete; no suspect identified
