Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
a0cacda499f6e9959b088ead4129f4969bbc9fd94eac7799f5c7f51a21407c58,2012-05,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Other theft,Investigation complete; no suspect identified,
ea2b0f013f49e728ee1eb147ec528ef523d13670992bf9699665d3f4474ae9ed,2012-05,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Robbery,Investigation complete; no suspect identified,
,2012-05,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.095914,51.520348,On or near Beech Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
cb778fd5dc9c81297a34f7a7f973bb26b22f08609a428b8cba57eb8546d6ead1,2012-05,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Burglary,Investigation complete; no suspect identified,
c4ce604c8f4965962250f2b8bbfa2085d00afc6411f8f1b34e9534759cff46cb,2012-05,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Other theft,Under investigation,
b238fcdc6ab93e3f5f8bd89967914c86574ffdb269498eaca78abf05266cf530,2012-05,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
2bbcd3f608c646cc6be43f809ceb01d5c1481984f107b3c2fbbc6ac8f6ec2c22,2012-05,City of London Police,City of London Police,-0.095892,51.516391,On or near Noble Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
f08cb1e07767400a1f676375a2c3fa9d587c3dc1e32d177b4b9bd76653d43cf7,2012-05,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
af3515248c720e94b4043ae0153cc3f90f4595331075e21239d15b33ddaf3c1e,2012-05,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Offender sent to prison,
ee1f7f6a04401c6dd9aae2a80be3b1309e6aa5fa5afba83064e54022655ad92e,2012-05,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
80cc7a4c08c058cba40b4058d741987a41c33cbb7e332feb80a01082beda2948,2012-05,City of London Police,City of London Police,-0.097223,51.515225,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Offender fined,
a46701c7aaa8c2193fe9f2c1b283af3e3912560877fa1f38b431238b8e910d01,2012-05,City of London Police,City of London Police,-0.098572,51.516767,On or near King Edward Street,E01000001,City of London 001A,Violent crime,Defendant found not guilty,
1bfdfdc9a1c694892bb9808d7267278340f532209197a396f0f9dbb0a6d72d1a,2012-05,City of London Police,City of London Police,-0.095960,51.517534,On or near London Wall,E01000001,City of London 001A,Violent crime,Under investigation,
,2012-05,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093845,51.518462,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
63ce7d685fb66f6012abb98b1e973840758778adf1ed97194b23fd9e7c9a5c62,2012-05,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Burglary,Investigation complete; no suspect identified,
82150a326465045b41ed1e002fba6eabb6a9239185c64d21e44fe6b4ea3388ea,2012-05,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Criminal damage and arson,Under investigation,
56e231b334deae3b9cc4504f5a8e423442ab2b0021f6ceba19b818a4ccd41db9,2012-05,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
69b1cce9273fb789922bf8326a85daf53f2df62fc3dce1f70704d335276372a6,2012-05,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
7c5200d3ec036f533b0c105a15d3625bff5e4eb93a098773a5616448cb3baaa2,2012-05,City of London Police,City of London Police,-0.094115,51.516497,On or near Wood Street,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
9102e2a399517d5f6dfbe90a19f5dedfb8f7ace8d4125622afcf516230b31879,2012-05,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
76811eda81c15040f6aeca5f7736816fe1b30d423188ced966161e960a4ede55,2012-05,City of London Police,City of London Police,-0.095026,51.518499,On or near Park/Open Space,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
45d380e8383a6071407f42e61b219de4eefad51bb4199ec95281bb8d093383ac,2012-05,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
fc7a4bfd920c7cdff841b35a712ec1651c6fada49c4d3c2d1d52b4c426d8d5f1,2012-05,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
5cc05342a28b1fdf6bcc527b1eb607e1ca7961f0615010912368f7babf758b56,2012-05,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
93d80d25e45de38044b340edf6969b96efe1cbb6a993bc906c650f80d9a223b7,2012-05,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
17893280399c0d4443e053458c948881454dc8c66d94240ff82552db72d63e6e,2012-05,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
5400ff536581d2fba52b4d98fc43ac716aad11a639adb647625911f6a40a570d,2012-05,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
4106e570b944d80acaadedd44c9cf1ba5d33377d7c99b675f19c5cf9e659ae0f,2012-05,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
f309cc2836eb6eabcd65b0ab503dcc28f2f83bc91943e8759d72419823fd33cf,2012-05,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
cb04e381f5e5a29a23a3e3fce7e71f1807ddfb0649187ac36e4002e1e2e0098f,2012-05,City of London Police,City of London Police,-0.094094,51.515606,On or near Gresham Street,E01000002,City of London 001B,Other theft,Under investigation,
b73030456134ba31d47b4f6f629564f2f5672acef916173b1e8ab42df3a41876,2012-05,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Public disorder and weapons,Investigation complete; no suspect identified,
46827e05bf769c17183d5df5ae59b419ff5244dc3abf3cb6943791ed9cac0da6,2012-05,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Violent crime,Investigation complete; no suspect identified,
5f45b6b83533a8a061a756679ea79abe279f2f583dc4e6b3a3ab9ce991ff0216,2012-05,City of London Police,City of London Police,-0.094115,51.516497,On or near Wood Street,E01000002,City of London 001B,Violent crime,Investigation complete; no suspect identified,
960d49d92b2bf0885b0428d39221c14b462f53efc8557e29324d5461913a2119,2012-05,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Violent crime,Under investigation,
,2012-05,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
33960f75bffbbd139d395d5800928198cb9c2e0e47b8a8cdc6f0f0dd3001c02f,2012-05,City of London Police,City of London Police,-0.095381,51.521391,On or near Viscount Street,E01000003,City of London 001C,Burglary,Under investigation,
7280fe9909654ec29206ed835e98c883c1561a3bb240529b1321d87c7c60c0ab,2012-05,City of London Police,City of London Police,-0.094468,51.521853,On or near Golden Lane,E01000003,City of London 001C,Criminal damage and arson,Court result unavailable,
86d730d976299dd66707abf0cd1c38a431a500c841d77a55749496f8b2deba96,2012-05,City of London Police,City of London Police,-0.095381,51.521391,On or near Viscount Street,E01000003,City of London 001C,Drugs,Offender given a drugs possession warning,
83b2de42b4a33b0c7b2c0aa25812ae30826f7cc7fb26e339322f5647342c74c7,2012-05,City of London Police,City of London Police,-0.095381,51.521391,On or near Viscount Street,E01000003,City of London 001C,Drugs,Offender given a drugs possession warning,
bc562e3094efd0449312ec8a4e93276a22eea434d6cbba3869b62ca716e9e099,2012-05,City of London Police,City of London Police,-0.095860,51.521660,On or near Fann Street,E01000003,City of London 001C,Other theft,Under investigation,
,2012-05,City of London Police,City of London Police,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Anti-social behaviour,,
,2012-05,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
