Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bc40689954f5381e5a5eb24706bfbe55c7294ce0b01339b767730c1d4f7bb913,2014-07,City of London Police,City of London Police,-0.106680,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
4c3cdb8ad499405f237611cdb3a77532fdc63ca016681106661ba593ae281eac,2014-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
b5e7aef3802ca2edae9fb4e83fd9762203ae981deead5c900cf10276acf0accb,2014-07,City of London Police,City of London Police,-0.107485,51.516614,On or near THAVIES INN,E01032740,City of London 001G,Investigation complete; no suspect identified
e8bf87c6b0051a88ad579b8e9c41b1dfc41dee6e9c4ba39de1ef87c8aea87331,2014-07,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
996366e93ec1677cc11768c220ae992ae1cf16260b6d921827b7fac8a5dc1571,2014-07,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Investigation complete; no suspect identified
3a150dcf0294e98efb8a54935fa3d8c4182c027be192ca572ff1174a795dacdb,2014-07,City of London Police,City of London Police,-0.084095,51.516900,On or near NEW BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3fc8a473d382969bb063713bdd87afd47f1a1cca10ef5f58567b35643fce39b1,2014-07,City of London Police,City of London Police,-0.106214,51.513905,On or near SALISBURY COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
45bea6099f275644fab1ddde0558b272e58f3d50c614c97da3c2834648b9db58,2014-07,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b8e2cbbd715e813cea879cb78e320e53d05819146f115615f68959a09e2cb645,2014-07,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
bb07621c40dc3cab05ffe0c24eb9c00c974a8fbd7f4edecd3232e71463f3bf7e,2014-07,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
e259ee4c155dd223279f6818f68205acaaa9af0674dc4812523a15cb32e45d9b,2014-07,City of London Police,City of London Police,-0.077601,51.518799,On or near STEWARD STREET,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
