Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
44e831e5874fce2d5ed69314058c457a57b10507f0d722a80f5859d6eed5c85d,2012-06,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Other theft,Investigation complete; no suspect identified,
da8bf7cce6a42cae71ea05c8f4873a0a358d7d0bad824f10216371c8619834c8,2012-06,City of London Police,City of London Police,-0.113256,51.516824,On or near Old Square,E01000914,Camden 028B,Other crime,Under investigation,
,2012-06,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Anti-social behaviour,,
,2012-06,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-06,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Anti-social behaviour,,
,2012-06,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Anti-social behaviour,,
,2012-06,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
b2672dcba85d7dcfbf6c5a2fb7ad5a46a4fcfc4f7dfec40afd8b3d9e6fb221a0,2012-06,City of London Police,City of London Police,-0.098023,51.519905,On or near Long Lane,E01000001,City of London 001A,Burglary,Investigation complete; no suspect identified,
f64d32bddaa9ba8fe334d1887f1a8aeb654fea2f51af0abb60b9ab2d451546c1,2012-06,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
6bbc7e2e752541dff846b47a2db787a85c53f09d8b956be671d12ed171eaccb6,2012-06,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
fb19667ae2f31311d9cbb8eacd95e5268c126be0a25bc8191e5e11ac579ddaab,2012-06,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Other theft,Under investigation,
