Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
99b7014a25a7b0766362fdb676b014e055e20b6d0971604cb7c12504cef744e5,2013-07,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
5ba5c3efe9a8e5e7caa63c808c362997e61f054c8d5f437e31349f9b0c5ea131,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
10f38400853e8c86f78b542b5c8ad48e9633415a6222b39a73f6a935a350996a,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
8368ee7a4b504d74905ad430123e0cca247075f38ac66f1d48b22a0d9c52a184,2013-07,City of London Police,City of London Police,,,No location,,,Suspect charged
8368ee7a4b504d74905ad430123e0cca247075f38ac66f1d48b22a0d9c52a184,2013-07,City of London Police,City of London Police,,,No location,,,Suspect charged
9c12d742812e56bacc98deb0515ed5e08b25fde7512aa3607f1383c372356898,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
48cf06399b8be10328405585146d4e751e462a9d8d5c696a1748fd5076387d48,2013-07,City of London Police,City of London Police,,,No location,,,Offender given penalty notice
e6f0674e7a7e3e6deb7edd6a59e2920ec8caa1f696cc5f2cb0687df5f3a4abfb,2013-07,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
c80b5d61bb7bfc7444025a9ae004192b07cc5fdb46cecc1b78e270efb918b7d3,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e43b19c88ee79428f79c3e09ff74053b8a329df48c9e71cf0f969932ea401fea,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d77ba2e1a48a77915a137a0b639520e39d667d2c74668015f9e0b79b11c38913,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
3039e0fb16b73bf75a0d1ba783fd47804e3d7c91445081a59534e39c425fd57e,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
af8b2d69f555f30634527829560ec9e27d76209db7181a7addd0fb6f6f335652,2013-07,City of London Police,City of London Police,,,No location,,,Suspect charged
ba042b11c06cfc207d56008bc23a128f7473bf8100e3a6594af650ffb2aa59b5,2013-07,City of London Police,City of London Police,,,No location,,,Suspect charged
f933c51e97349c9541cb76cbf75df2e8aa20b2605fda9cb8f55f3fbfce32e6ab,2013-07,City of London Police,City of London Police,-0.102721,51.515404,On or near ST GEORGES'S COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
51fae0af27b43c88ca4876d7b992e0181a3825e1ff8ccd41eddaa1f60ebb4794,2013-07,City of London Police,City of London Police,-0.074210,51.511711,On or near PORTSOKEN STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
35e145413d2d7d69e34196102ab0712d83f869ec47a71ea4db8988076f7b3a6b,2013-07,City of London Police,City of London Police,-0.112939,51.518231,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
eee304866eb8dad29dcbd97dfdd328bb319f4dfe99a5943ad878e6b25c003b99,2013-07,City of London Police,City of London Police,-0.077596,51.515849,On or near ARTIZAN STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
4a2d9b42171002214da29417be87f653f378c196b09b02e4eeb8c99c8156a248,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
eba225f4c0490d5e3283061ed62f1c93619f466219abece23304e0e1964ef223,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2109a4743646487d9aa47e73e6a9b321e0276f7dd3677aaa91fdc53b08c114c0,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0b2dae0d07a86e97485270d398702c6816ae7a45ee6c350abd58e2a07ddbf4df,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2c90b55ea9b587c4cd82ca37680bdb21bc7b8c2121f38d00a341750f364bee45,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
52a58b26b9e8087f20f7d7c8c15128c93b996135b9c690e725c0727d072c7741,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
aafbe855de8b274c79ef1659fddf3a4fc049f85019087c99a2de9c8d1ed74d42,2013-07,City of London Police,City of London Police,-0.077029,51.510148,On or near TRINITY SQUARE,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
79c25dbfffb1e1f0897e2ee0cbeb6aec10066fca85d2b93241915fea96dad690,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ea7de85af04e1d0d608b02d83a01600d3349dd0dc684220da03c35accdd761eb,2013-07,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8197d4e088be779f130f75a132d0012f9d85928d09302d5213aa368adc76636e,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
fbcbde1489da384641da5cfac492e9f4932ac7df718baae0673843909e10ba72,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c365e08fe60c0fef2f3a1ddc0173e3cfbe24c5b5aa24f79e122883a0305ab744,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
491de55324b8b64bb1500246a4b9fc80c1afdf1c19a579ddbffbddfb8588b322,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
26a2730761f5fd1ffdc819ae0ee0ca5d4c6a001006307a8a1dd1b89849a859e8,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c3a9ed5e125e27ec1a3c2957e1e1c863157d415c159033d14771713e29d7efd4,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
38b68cec30ac186e8a25851c318f3db4dd2af32d076d69e74cece5d2e56d3e1c,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
183ea93f5c33f4dc90ad0b5b998154edb3e2ef3536ae16c202458dda6dcc1ae2,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a7d327f58dbed244016c93dba016689b34b2c57c32f02e796da0bc8380b6bd95,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
671a6b2b552823c3afb22778968cf6cdd64ba1878050e38f84ec3b49f9d98839,2013-07,City of London Police,City of London Police,-0.082748,51.512597,On or near LEADENHALL PLACE,E01032739,City of London 001F,Investigation complete; no suspect identified
87bcb6fca0d764f1996f4fda922737d7611534ae5ab4aa0d05413a47934f9e6e,2013-07,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
10d0bade2f45781d7d7806c249b9c2de0036b274ad9ec7e4340b55c2d7c136e8,2013-07,City of London Police,City of London Police,-0.084621,51.510200,On or near BOTOLPH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
d9d891c0eb018e59693f6a97fd43b8e2122f9f60b4522b67b14d07fc91ce4c38,2013-07,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
c5fe4dc4fc6e37e6347a36e94d8ffedf6bc1e7971cb12f9d2ac77750f8372ab2,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c765c2b57b4021d3d2451cf7432c2f2c6454f4fb450d7397a58202a77626785d,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
7e06579abbc3cf190ad42a32daa0d8b6d86652286cae993079438b93ab33e43e,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ca079bef3e57a01ccac2f56ecf8cbe37a3a51ddab3d72774b6b834ab565879b7,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a7774393d512e7aed133fdb261a2a1447c75acb931cebefc6d2dce453e3139db,2013-07,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
70c064160a4c44fbf142a15fbecdbbf9636b4a0c92378439628e13089d2f2429,2013-07,City of London Police,City of London Police,-0.077224,51.516122,On or near Shopping Area,E01000005,City of London 001E,Investigation complete; no suspect identified
d64c9b64584b388ca044ae78b4186a045101c2e0ccaace6554ab7aaa3235f1ec,2013-07,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Investigation complete; no suspect identified
