Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2014-03,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Anti-social behaviour,,
df79ef9bb883115364c19bb2c9531f94de0b9e68e53edcf23dd380d347b8b84d,2014-03,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Theft from the person,Investigation complete; no suspect identified,
6627c3c320e66c436be77d341c1a2b9646d8a2237e49dc1a9a733a9f4fc02d7a,2014-03,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Theft from the person,Investigation complete; no suspect identified,
,2014-03,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.095892,51.516391,On or near Noble Street,E01000001,City of London 001A,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Anti-social behaviour,,
2c98b2aa3dc5db81c354a8400dfabd628ae00b12a947d49e2badec7c7d5ae617,2014-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Criminal damage and arson,Investigation complete; no suspect identified,
0b128aeb42bc37f120496ec0a92d9f9a6f3e5eb510294cd4ac410c7394cc456d,2014-03,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
8c7e6166b9fd37a4cc29e2a6f45e7c30795e04d1f16c16740eb424c1e7b25953,2014-03,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Offender given a caution,
e7efbc44e43776aa9df48f08164eddddceb17443db520426fc54857eace87145,2014-03,City of London Police,City of London Police,-0.095892,51.516391,On or near Noble Street,E01000001,City of London 001A,Other theft,Under investigation,
cd5e1a55eb7f486ab7817c8f97a5e5eaf795f0118f0fd3d3c7fbde758a866d32,2014-03,City of London Police,City of London Police,-0.095892,51.516391,On or near Noble Street,E01000001,City of London 001A,Other theft,Offender given a caution,
5754e4936480ed1f557e23025b2808e0c0e0c620f25ff2b587fdb3e7e1a934e3,2014-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other theft,Offender given a caution,
9e9b27bc89df83bff4d604c8f8af3ab75b69035103f501f6598b5822a9f55e72,2014-03,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
1cca8426cc93a3d3e4b02dc7887f2b49f69850a7c5b9800d0aba42265c1a9ab6,2014-03,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
9b48e89da7dfb2f61e758caaa09417d3adcfc5bce7b1ca9fc445cd9608580fe7,2014-03,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Investigation complete; no suspect identified,
c342587196e2128eeb3db30bd78d0def13d146297ab9732b6aaa59b823e76aa9,2014-03,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Offender fined,
b2ef9af88d7dd2fa6c646afb2093792b2400392b46d559281bbe8318d5daf104,2014-03,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Court result unavailable,
e3c740b11f0fc5e524ffc91daf73de87f3d4850e66b1eb613d90928de514dd17,2014-03,City of London Police,City of London Police,-0.097223,51.515225,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Defendant found not guilty,
475c5573d3703077adf28a662efb85da7637a281a97fa395a9d14b6045cb9837,2014-03,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Theft from the person,Investigation complete; no suspect identified,
2b22b1205f6e9dd9b1c1d45844ad6af38b81e0ebf24b12b82fb74afe077ab9a6,2014-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Vehicle crime,Investigation complete; no suspect identified,
a9f13dd6542dd287ad7ecd84c4b8c51b1368cfd03a546de224437b9ac2da4bb3,2014-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Vehicle crime,Offender sent to prison,
a0283f9c8dcdf495a7c961e7840a5b3453d13dca1b734cc6ffc30a3333583585,2014-03,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Violence and sexual offences,Offender given a caution,
0328a25f527669c4c4061c18d8c4a7c9dba0d360c19e0be9e2a37e31c16f5590,2014-03,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Violence and sexual offences,Offender given a caution,
,2014-03,City of London Police,City of London Police,-0.094094,51.515606,On or near Gresham Street,E01000002,City of London 001B,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2014-03,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
