Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
97f7956c253e3830bb4baeffc86ffe51490dc4aae505decc874f187978faef5b,2014-08,City of London Police,City of London Police,,,No location,,,Suspect charged
408faa42027c685f2d66027a5341b9d4da3717687d66de35d5efc8e58b0dc454,2014-08,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Offender given a caution
1284e73b0854f6b8a46f188ad2868faf41c41ebaa70705d9e0df2b4753e34f31,2014-08,City of London Police,City of London Police,-0.084095,51.516900,On or near NEW BROAD STREET,E01032739,City of London 001F,Offender given a drugs possession warning
c5a6a843e02b3f4b5839be2e4cc91bf5d6c71a8cae36b05b8890e11ea151736f,2014-08,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Offender given a drugs possession warning
3aa38836df0ccd84a9a8633c35177b036f63292094f6f60c0fa81a8a1de137b1,2014-08,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
329807f424178e775a77ef0aed0380cc3b611c6b195f903af230eda65829d000,2014-08,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
5376673f01fda90ba73c0990aa7c0121d118a23d7251249772efad3ee3727864,2014-08,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Investigation complete; no suspect identified
52094b58d0f05e26453bea1c60676a55a3be32f627c7fdf79c528dc466d6e037,2014-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
6d0866a10a4161435d23d8b289bf83aca572a4b9a0ab3519d175c83d9f5755b4,2014-08,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
f8071975afab913d18c1dbab7733d80c444e42f78bdf89a64ad975373afcb83f,2014-08,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Investigation complete; no suspect identified
a67fa49f7f2b34a4c9158f3c033ccd2c1a3c5f414be6b17cd4ae1ca63cf5adf7,2014-08,City of London Police,City of London Police,-0.101395,51.510913,On or near BLACKFRIARS UNDERPASS,E01032739,City of London 001F,Investigation complete; no suspect identified
a39cdd047f1269116cbc364b5b8264eaa3f2cbf9e0b4d4b746bae2e781808b21,2014-08,City of London Police,City of London Police,-0.083587,51.512171,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Formal action is not in the public interest
669ba8c3ceac76c30e44492a224529982b785616d6b15921f8d96be96d613191,2014-08,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
428fb0fb14a5191eca3b4d4d5a8521b4402d6d137782da3ae6a0dba3cffd84ba,2014-08,City of London Police,City of London Police,-0.099907,51.512031,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8dabf508d85b130e66c77e93f68b7bcb248faa4ce00bbb6a48f0bc993c00b34e,2014-08,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
fe5f0a419fea35883eecc197847f43207ef3ddeeb8471c19a95d84145d2ebb66,2014-08,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
69c62972b6c30ef6a70c17e70809519866de48bb3ac71f0832749fffe0dce227,2014-08,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Unable to prosecute suspect
a74f5238165ed9f0936ed2c63319a4440efccd7efacf840955c277fc5ea16526,2014-08,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
