Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
59a1137825dc318ad60091eb560ba3bf1785c8889cf59054a7dc58b51147677d,2013-06,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Suspect charged
ba9637a80fcf39c47d7134d8df1d2d21a0689113fb9b56e4f0a7fa64b8dd3097,2013-06,City of London Police,City of London Police,,,No location,,,Suspect charged
459ac8b99d16eea3a36c31c016d0ee002ad42586901dbf5a06b72c4307eabcec,2013-06,City of London Police,City of London Police,,,No location,,,Suspect charged
24313122f0a8b7c0cf2e45add23b156ae0f9a317c5d33e1276ed97cb4b262dc8,2013-06,City of London Police,City of London Police,,,No location,,,Suspect charged
7bd082e6fdfd9d145d8458f871d4e6f7b8613baf77d1501c29f901d797dd0933,2013-06,City of London Police,City of London Police,,,No location,,,Suspect charged
5fa597cb1d8ab1321df7fbb36d4b17807678b222aa5e65d9cbae412392eab416,2013-06,City of London Police,City of London Police,,,No location,,,Suspect charged
5537884e921b32883b9f3099d7bea75ad809669e679ca2e5ee1a59e07e0cf0f6,2013-06,City of London Police,City of London Police,-0.084095,51.516900,On or near NEW BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
5d88231028c2059660733713b2da390e70ac435f0f3609a2c9b49f564b8144ef,2013-06,City of London Police,City of London Police,-0.091823,51.514418,On or near IRONMONGER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
89ee43619d4aa78ccc703aa67ace135203eb052e77c7bd61d3541c4ba5aeb5be,2013-06,City of London Police,City of London Police,-0.088621,51.518619,On or near MOORFIELDS,E01000002,City of London 001B,Investigation complete; no suspect identified
ea03ab44e05653a2120a5b6442201ba2e7fde73f242397a4a2b710e4128b6568,2013-06,City of London Police,City of London Police,-0.084621,51.510200,On or near BOTOLPH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e9a06a39b9f01aaaf44f629da71345af9c78d85c4a209087ad485c2967e861db,2013-06,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
509fae641c1bfd74d0954797ca9ec2f960194e1a7e1f6bb36290027a6c114746,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ecfb72284403ae8330db6c74a061105b4ed69ce0aa1320560f2234b20385c09c,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
fe718b587dfe51cc245ee645b3db53dccc27d214eae28f769fea5ccd34a28ca6,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2b8ce414abab3cc31fedea676a33cf1419d7179aec650d705ac5f80348cc552d,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
9c6e41ac7f07e036b14cdc0853cc90bc866bfdc02c1bc6c1d8c05b3f50005492,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a75f9af2616cb6ccd1462faf051c4e7be0768af9422370f1754a9f4ef1721772,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d7306bac113ecd90e0b4e7c255c61abfab376dead2e2fe7b4702cecd09595bac,2013-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
27d157a5c27035a2c87c0439fd146899007632939479ae652a633bf12e489811,2013-06,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Suspect charged
