Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7aee4a939eb647a9f700a62c9c49b24daa0bbf95fd7a1bc0143b6720ae31810b,2013-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
1980f45cb9f5efe3c765176804c5acfb5f2086c80017bd753d785870942af991,2013-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
420f3fffce3f9a582160bcd537438547f4e5af1458d24694f093936097dd567d,2013-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ffa2c3edbf1b88a978b5728e79ddd7cf0a1f1220cdeca380559c345d67c24d4b,2013-01,City of London Police,City of London Police,,,No location,,,Suspect charged
e2cb90eb3d9f1601a364ff4b453bb2571ffca8566c79e25a268cd805157f4143,2013-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0208b79cb8c24e8b501b40400e02bddaee6698b8fbe48d6fabf44bc596e2b9f6,2013-01,City of London Police,City of London Police,-0.098138,51.520609,On or near CARTHUSIAN STREET,E01033490,Islington 022H,Investigation complete; no suspect identified
0fc4d08dfb870228b54024b06835022b584e0762450901d4a57564925f4970c2,2013-01,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Investigation complete; no suspect identified
44bcc1676eb42a75d5102f7dbe657669e5533ad18a64695a3fb8bfbff50c562f,2013-01,City of London Police,City of London Police,-0.099818,51.519017,On or near CLOTH FAIR,E01032740,City of London 001G,Investigation complete; no suspect identified
94e29a3b8f0d7846785c3d13a6878b55315e3f246cd422773500a1f06f738e5d,2013-01,City of London Police,City of London Police,-0.111132,51.512420,On or near MIDDLE TEMPLE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
4c1f3d6890bbc7ea33083b962532ed56fc209bd2cf9d8fef81d8521bb82d7c95,2013-01,City of London Police,City of London Police,-0.077451,51.515523,On or near WHITE KENNETT STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
62dd322be2bf7fa0a55b47e9b8d344f0b03a8a3daff9d998c4d436f5080a6b2b,2013-01,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
cf366285a121f659fff36cf1da067c7b0e065146d3f4bf1ab5b278db6ce1da2c,2013-01,City of London Police,City of London Police,-0.104252,51.516733,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
