Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-09,City of London Police,City of London Police,-0.107637,51.517831,On or near Holborn Viaduct,E01000917,Camden 027C,Other theft,,
,2011-09,City of London Police,City of London Police,-0.112226,51.519074,On or near South Square,E01000914,Camden 028B,Anti-social behaviour,,
,2011-09,City of London Police,City of London Police,-0.113767,51.517372,On or near Stone Buildings,E01000914,Camden 028B,Other theft,,
,2011-09,City of London Police,City of London Police,-0.112952,51.518267,On or near Southampton Buildings,E01000914,Camden 028B,Other theft,,
,2011-09,City of London Police,City of London Police,-0.112952,51.518267,On or near Southampton Buildings,E01000914,Camden 028B,Shoplifting,,
,2011-09,City of London Police,City of London Police,-0.112952,51.518267,On or near Southampton Buildings,E01000914,Camden 028B,Shoplifting,,
,2011-09,City of London Police,City of London Police,-0.112952,51.518267,On or near Southampton Buildings,E01000914,Camden 028B,Shoplifting,,
,2011-09,City of London Police,City of London Police,-0.097170,51.519280,On or near Aldersgate Street,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.097170,51.519280,On or near Aldersgate Street,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.097170,51.519280,On or near Aldersgate Street,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.097170,51.519280,On or near Aldersgate Street,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.097170,51.519280,On or near Aldersgate Street,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.098519,51.517332,On or near Little Britain,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.097170,51.519280,On or near Aldersgate Street,E01000001,City of London 001A,Other theft,,
,2011-09,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
