Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
52b903fad9a82cdcff801b71ca3d52eb4800b94051bb8a5369e081e6b354b21c,2014-04,City of London Police,City of London Police,,,No location,,,Suspect charged
c9760cfc3d4d68b614f12ea0f15789a22e86adcf516468499549c491b58b9581,2014-04,City of London Police,City of London Police,,,No location,,,Suspect charged
31fb2c6788aa9f46184886f1085e58716c5effb1c7ca2f93f2dc296ecf55ef8e,2014-04,City of London Police,City of London Police,,,No location,,,Offender given a drugs possession warning
435d55e9bf29585927f14bc4d505adb4cf22db461766f9b0c7da0cc0e9f96874,2014-04,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
7ee6ad61aad57b52b263ba09d79e3de6ca7a2609b2c2cfea80d06d121a688550,2014-04,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
4643c1837ec1f82591d97e8b043b2c65a6c046744f50c61903de373673e92997,2014-04,City of London Police,City of London Police,-0.110735,51.517836,On or near Further/Higher Educational Building,E01032740,City of London 001G,Investigation complete; no suspect identified
0927cddb3091e1a737493d2786780151ac3c71b861dbce30fa5149228255d25e,2014-04,City of London Police,City of London Police,-0.108018,51.511749,On or near TEMPLE AVENUE,E01032740,City of London 001G,Investigation complete; no suspect identified
ffcf29d55cfd34e0cf16d54c9f3a74aa1ba991b43cb2cc86d97aaa15efd8646c,2014-04,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
84cc86bfffd24e3612e37b7e210c62d752ce11859373422fa483cad2ef0b80b3,2014-04,City of London Police,City of London Police,-0.090985,51.516886,On or near BASINGHALL AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
1d3f3487ad41fcde29584766c65fd6a922ac103bab00473577cd45214335b151,2014-04,City of London Police,City of London Police,-0.101073,51.513453,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
2ee9caf705d444608af45554069239f9e5059c528688bbb35f59650ced7b9ea3,2014-04,City of London Police,City of London Police,-0.077300,51.512607,On or near CARLISLE AVENUE,E01032739,City of London 001F,Unable to prosecute suspect
17d3893748d8538dcd219e8629dcec614be54c90788572b7f46d083607e995ca,2014-04,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
fbcde51be39ccee33e994292b7b875e338de342457d3b1f267a7d3bf03c07aab,2014-04,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
4c7c2bfbb4c34d3b28997dd9535afa73e84488b2e94ddc8ccedacbde73470a03,2014-04,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
3754587378e9a8236f1f197459e186089ffc610bf86b041ab54e086d55b90aaa,2014-04,City of London Police,City of London Police,-0.092296,51.511386,On or near COLLEGE HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
b93e44ba843c2d23dc3745e1c0ce11a4b041ce4e9fcbc8bd45f150d282c774c6,2014-04,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
