Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
124c87e493c01f61f8ae33b5a3420cc3f75beb0fcb58b3ea1c9d2b5afa8350e6,2013-11,City of London Police,City of London Police,-0.087581,51.511435,On or near NICHOLAS LANE,E01032739,City of London 001F,Offender given a drugs possession warning
c2d4f5d1a219cbd9cea2ab15df8d14f63ebfe3d248dc8fde12410d0b14d31235,2013-11,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Offender given a drugs possession warning
88d5195124a53ecc596073ac3f04be128a9f3185a672c59a8cb9850509c20b47,2013-11,City of London Police,City of London Police,-0.074896,51.514933,On or near Pedestrian Subway,E01000005,City of London 001E,Offender given a drugs possession warning
11e5771bd42f68c7ef5d8fc8dc7c3fd9906fa12cbda1ee1eee2cc04e66204dc9,2013-11,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Offender given a drugs possession warning
f9b324a84c4d2528a5161e21d5467473cedde1a50279480c39833d41de080281,2013-11,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Offender given a drugs possession warning
a4ca692c886f5c943f057c38c7f87f708219d9027e54a78b0eb088a577f25445,2013-11,City of London Police,City of London Police,-0.098572,51.516767,On or near KING EDWARD STREET,E01000001,City of London 001A,Offender given a drugs possession warning
0eb0e16bb3ecf57ec105dc66143b40d1d69599e57ef89f1a5876da0b446dea4b,2013-11,City of London Police,City of London Police,,,No location,,,Suspect charged
9ed41cc5eab6864d891a1b23e457d628150ffc3b4a739f60e623286d99d533a9,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
09e1520630186429b6f1a90c77b2b038b8db0070d6104d3f8a552e88a76a1e68,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
05d0a8b3f01fdd3d2e4f02141ddc4324ffd506a68ee3222a123628cb614f870c,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0cdd54ef3bdeb9bfa511d6751df0a109e6a4d22f80ffd29988cadbce3a7bf123,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5754efaf8ac537846fc102be639635a434f57e030c7d7d7dcd2ef3a205d56f1d,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
4305beb14d0dc6797d61449df6b3b2a7357727d7a8b8fbc12ff7ce0a618e783c,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5fa757460d2c3b2cd2c55fb74313e2a304d69eb8e6ff0d230de94563f6bc2398,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
11997a9390931efb59e5ba833b688d3ac02a4cf8b63bcf7421c7527285032c82,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
bae9f3b4bb4d781d90fe90fc4798bb5ee0a0391336e3824aa746b36cde78684f,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
59fbf5d7b7452611d31b19d1f8130365c2d1291086fe268ede879c4d3406c702,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
8b3877f5fd0b07d797fe1d476a11c6f0a4a331cfa618f79d61916195c053285e,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c2bcfb397761329ce878166612c7f3323a64b977a995ab5cffff935118060456,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
47d217bf9ab9f292d71ca19bd7bd8e3645e5790086d1ace79af9107d889cb3d9,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2493bb97b948f3d1958c214f5bbde939b10caf6e27457ae386e3c3b5c8b07a30,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
8a9b6ce7aff7aa7b58fdc2583cf2b362e595e6076fab9380d745e3a7bfe0c803,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f57694d6f47b0d4f81291a1748ac44d2c6563bc2f42e74d0bd306e87356c4444,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f71b82fae6fce7f7029d72979e23a04a4f5d68744f2297fc17088918de8ce503,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
be5c789a6e427509ec4ccbd5f7399ec79bd79403705e18bd58c456c68cd6df94,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a85a2a448d8c7aed0f5eb3d48dce9235df295620d31f295701f9c9dcbd03525c,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
6b90b64f3b0f07201d4ee1a160b2a0b1870912c9d8880140bb64a32d0eae65bd,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a8ff6fc11374cfeb60d433e8388e328cde7b707a9f57956ac58594a23c982ad4,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
35f065c57a28ad2788d5a67724d283f7192c56ce2449e908c6849f27692ac1b0,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ce3536b0cd1312dee43d86e4acadf3ae5ec40c59030734106934fc59436bf55e,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
73bc3124fa8bbdb389b45be4ddd2da011a3661bdbbb6b9b56854a71939575235,2013-11,City of London Police,City of London Police,,,No location,,,Suspect charged
43acce5a17f18846dc22fee0f58934898d3c9e8f351579a697455f4def3e6970,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
7ba8b3f847d1b273b548166cf1d0d8e938b78613e0c145e1c999dc2d1b789b56,2013-11,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Investigation complete; no suspect identified
02c32a7766fae0fba1e3336dbd7985c671bd9a7b85c2e90d6b34f533fbb54927,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
90068266a458f27a93e39cdd146cf45d46970de08129388ecba25b2d6313c261,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
14619b2fbb751c55c00d9eddba7bb0df6bae9eb9c76213a7f30292d4ad101177,2013-11,City of London Police,City of London Police,,,No location,,,Suspect charged
14619b2fbb751c55c00d9eddba7bb0df6bae9eb9c76213a7f30292d4ad101177,2013-11,City of London Police,City of London Police,,,No location,,,Suspect charged
aed69b7075c09a413a8514c8e446e30bef2655cca585a7b7083ec30ee789db08,2013-11,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Suspect charged
7270a6a37d84d8c2051ea152d487d07b851753f3cc937578281de4b2c2d0dc77,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d6e03dd46f626a2026c9d8b6cd3ab88133b3269a4b85bcc830d959af54b6fb20,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5b87abb1b306699e772aa00cd5ad8b60e822d1bc451636a8f3187a0b44d5af85,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
8bb1534824aca480b0f5f154bd2f4003389eca3d2fb4ce2e1b38d87ea0633244,2013-11,City of London Police,City of London Police,-0.083618,51.517288,On or near BROAD STREET AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
d87a784ef6e6a8bda0fec7244fcfb10babad17e99821c2f3b7118eae6ccece48,2013-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
860e5624fd561b87f0e3270cb643976722c64771f7675bc307bbbab8f9424571,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f2c5579b88be81a6bf92077692fd7e0a7fe87d7be193cbfa50a366be6ae5607b,2013-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
