Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
04403e0aff031f9f896f9d44a4cb6328c989fc71acaf5da82604d55e0494f349,2012-04,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
4888885bda374b459bd16b0f813925b609c69efc173c3a45f9eb23ec73d47768,2012-04,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Offender given a caution
c58e21037c65cbeb9cfcb0383ab54bd1956a037476abeb2cb77e0665699d7f9c,2012-04,City of London Police,City of London Police,-0.227245,51.518413,On or near CAVERSWALL STREET,E01001874,Hammersmith and Fulham 001A,Investigation complete; no suspect identified
1b78f1bba60a63c78921eac55b36a63093ffed8974c4030935095cd685f4c2db,2012-04,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
9138b48be8398e0503b7ea0d62a762d87016e5bfd33ee9751500be40d8b69320,2012-04,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
fedd1826ef48913d44f81f58fe42e2482c08df546a4812aa5fc6eb8fba0435fa,2012-04,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
bcec49dd7a282425c2ec15c79bc0cbc4b7756f9f11369ca7115e576fcbb827de,2012-04,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
30d98c56b1dd0369574e061f5e5382682b7c4e8869c4a1f58d7d732705441b4d,2012-04,City of London Police,City of London Police,-0.110592,51.516062,On or near BREAM'S BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
ecee7581bcbf32cad631a894602d3dce2f0eb14b26e6406e526824dfa3658034,2012-04,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
53f5a4e0620afea20b7774ce17068439fcda9d3924a6fb973c504d2bc7be70e8,2012-04,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
da4ded90c7a8ecf5ba833147c6a955590ad1e2e7ac9df565be7f76e84ae5c0b5,2012-04,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
03d36e49ea854cee315164ebe8de312315cec1d7b29536a126619921dc3b92e1,2012-04,City of London Police,City of London Police,-0.101345,51.518709,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
a764bb6cf229a3801bdb6102907d2dd60c72199aae8fdb44b8d83f6669f54192,2012-04,City of London Police,City of London Police,-0.111181,51.516476,On or near CURSITOR STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
