Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2012-04,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Anti-social behaviour,,
1aced24f9ba8b13fcf264c84ae9801a4a6680c6efbc86c4bf6973b05b71c156f,2012-04,City of London Police,City of London Police,-0.111497,51.518226,On or near Pedestrian Subway,E01000914,Camden 028B,Other theft,Investigation complete; no suspect identified,
,2012-04,City of London Police,City of London Police,-0.097409,51.521145,On or near Goswell Road,E01000001,City of London 001A,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Anti-social behaviour,,
652933211ca2bb7c2dbcf1b1a1544e0379facc6f2d47c44268ebf44812cd2f87,2012-04,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
24c4f9288aa2015a77ec9efbfe4ec5bd3f01c2f5f99fb1af8c032280c8a81a33,2012-04,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
968100f54b6360ad11af16aad7612709c2cac3172848ec843343c474553aab87,2012-04,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Offender sent to prison,
3b77c42443ce716af43d842dc08408f658f1556372f0990524cb1172aec035ea,2012-04,City of London Police,City of London Police,-0.095960,51.517534,On or near London Wall,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
b609e50130d9a62d5b1bfccd7104c7523b16a3e8427e88c2227e373d184c4c8e,2012-04,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
5cc5c7a9c50b0aa0ab2f713f15ebcbc6ede046b156050daccb5b384d29ec77b9,2012-04,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
38cbd2de1f468c7aa0e2ee70fc424f5fd58246188e34fa5abf11a51e61f5d0fe,2012-04,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
0c1534c5ce3be457d630a254fc828eb939ba1121f1bb630b07f9d649523005af,2012-04,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
e5e90be93105225255405acf026dcfb8fcbcf4fc892249bd4905df5e970f280d,2012-04,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Robbery,Investigation complete; no suspect identified,
79d61f8e636d63d743991c374bc3e125988d852f61140ddfb999cda1f9ca6142,2012-04,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Investigation complete; no suspect identified,
b5dccef249134e71df6aab7ea9d97152935ce9b8f38c6b84432fd4b65f2bd747,2012-04,City of London Police,City of London Police,-0.097334,51.521567,On or near Fann Street,E01000001,City of London 001A,Vehicle crime,Investigation complete; no suspect identified,
b60017b3eafc812e2ad4a6a3bb656172fa790fda16b345936a7a3acad45b3a26,2012-04,City of London Police,City of London Police,-0.096348,51.515472,On or near Foster Lane,E01000001,City of London 001A,Violent crime,Defendant found not guilty,
a0cf0206b72dff7a46bac5cd6297465512993683a5ef4a5c72af08446d38434c,2012-04,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Violent crime,Investigation complete; no suspect identified,
aa23ea0b6a1d62d7f6a00db7423b21e4df315e54ebb3bfe4d22c72a6f57bd286,2012-04,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other crime,Offender given a caution,
,2012-04,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.091649,51.518938,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-04,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
14951d4582e8ce63ad8f934dc56146c907b6ca5682fd1f57f841c612d418eadd,2012-04,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Burglary,Investigation complete; no suspect identified,
f7e2c95505d92b39d28df16f9fb320daa4b194f51c1509bd4fdc1a810c7fde89,2012-04,City of London Police,City of London Police,-0.095026,51.518499,On or near Park/Open Space,E01000002,City of London 001B,Burglary,Under investigation,
d84da03d91ccc64a3bf7b462212e4ef1626fc0036cc2dee7b542f48538e1e512,2012-04,City of London Police,City of London Police,-0.093629,51.515005,On or near Milk Street,E01000002,City of London 001B,Criminal damage and arson,Investigation complete; no suspect identified,
98bc6a4851a813956ee372f2e0dbf1b9464a98337ee546bffe35454dcb2722b9,2012-04,City of London Police,City of London Police,-0.095026,51.518499,On or near Park/Open Space,E01000002,City of London 001B,Criminal damage and arson,Investigation complete; no suspect identified,
170a34e968919617c370b4eeea251dfed43a7e6c95bda712ab93b35f57c154a4,2012-04,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Criminal damage and arson,Investigation complete; no suspect identified,
93adebff2d7c384ab404ede5a471b472b7fd91bce96f30392cfc9de056539f10,2012-04,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
6f04efb0b8ee3e7e1875c4e867b360295b167622d188d4b117d54e4ac2fee7dc,2012-04,City of London Police,City of London Police,-0.094115,51.516497,On or near Wood Street,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
780879689f225bede7ed71d8fb0db2db23f303e851505b8f3016a4d48a608da0,2012-04,City of London Police,City of London Police,-0.092517,51.520580,On or near Whitecross Street,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
844e6a0ef202561f561f4db4a8e201028307909f390fa90df13cf0d4210c9e41,2012-04,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
8a169173a4acb69cdba35f957e5c0bddab5d0c9c97e117d08e56b85bd978ea58,2012-04,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
fe3d31c57781040900d20d0b79e0bcb1784b3c33b5025c8a0cbca01abe15ed38,2012-04,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Public disorder and weapons,Investigation complete; no suspect identified,
