Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e524db8dd6bb51378d3e840ba7bdecd207dce28aa6daee09f94a66c490783914,2015-11,City of London Police,City of London Police,,,No location,,,Offender sent to prison
5892b0c10ab4e30ed0491d8243230f1d3b6fd6ae371198d6a6f2a384eb54d5ce,2015-11,City of London Police,City of London Police,,,No location,,,Suspect charged
d8a831b6d2bd3a9909c30d7db38efadefdc49519f2c794614038d9aaec1657c9,2015-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
c65d16a4c5aa6c06d65cc076bb6613705ff1cc0df752d96d11768d22018ff330,2015-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
39f55661b78457f7657d528b489de9c671d546c6d794df7e9def2205f77470c9,2015-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ee0742b5c654a152bc4ed9bc6a1fd8d0a99c7f517f03d076a04240e2b110bc01,2015-11,City of London Police,City of London Police,-0.097973,51.512108,On or near DISTAFF LANE,E01032739,City of London 001F,Formal action is not in the public interest
29347476e58b07a7e7acdd4ea7af1cd419ef50d32f668b7daabfe064715df555,2015-11,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
a56cea5487d62bcfcc356f98a4ebc9f98dff0d0be3ab1db454957018a69f51fc,2015-11,City of London Police,City of London Police,-0.084566,51.517690,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
28cdf449ae752928a11b25e068816f39be9cbf8ccb64e7535739d91604422125,2015-11,City of London Police,City of London Police,-0.084768,51.512882,On or near CORBET COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
9874882d3cdb48618c5d1d422ce2684f214e14e2d811ef10528a2caf49613cf7,2015-11,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
1e709b12fa79fa87acd049be6c7ae3af9065be08ef865bc9729ad6b41d03d4a7,2015-11,City of London Police,City of London Police,-0.094628,51.514203,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
c41207075942be0a4e3e54f3cc9801527efc1fe2a6fe92da75c0af7b344f8e93,2015-11,City of London Police,City of London Police,-0.091440,51.519807,On or near SILK STREET,E01000002,City of London 001B,Unable to prosecute suspect
653770d4185e89b421a6f0a0bcd69814ab5aa483ecebe08ec2a4f7d7bb635beb,2015-11,City of London Police,City of London Police,-0.112519,51.517568,On or near SOUTHAMPTON BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
8d7cdef494124cbae74d19dd74b485f3315cfaeee1f833018d546ed421814104,2015-11,City of London Police,City of London Police,-0.079448,51.511554,On or near FENCHURCH PLACE,E01032739,City of London 001F,Investigation complete; no suspect identified
dcb78fb26dbffcbd47a786854b5f07c93a4ba738e5c4296b5771d71a3e07130c,2015-11,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
696051c85cb34ea1baace49e047bdd4441a289c802f9280822377678de77c830,2015-11,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
9297dfe6b0b96a89c0b6835230032ef1c5e428659ebc2da7a0704a2b6edd192b,2015-11,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
b4c02a20e66c9459575bd890a0ecafdc693c81462f0af87f393fefb41942fea0,2015-11,City of London Police,City of London Police,-0.099818,51.519017,On or near CLOTH FAIR,E01032740,City of London 001G,Investigation complete; no suspect identified
dcda196e7557778d33cddd74ede433eca2827cd652439236dbe873d9affc34b0,2015-11,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
8e8b964316bf5b242eca75106fb7588392e8e13f57046d5215397da38eac17b8,2015-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
ed243cfbe9136be5655db56ec8cc76175aadfdf16d33cc40788fdd796019b746,2015-11,City of London Police,City of London Police,-0.106922,51.514204,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
d66fcb8e8fad1ea03d66b6510fa960f2e0a6cc4f4f7d755ac4e9837f6a4cbc40,2015-11,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
