Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e275b23701f0e052ee4b52f9d1bb931cfd5ccc0a9a62fe1fa06c8afb3fc9fdd0,2012-11,City of London Police,City of London Police,,,No location,,,Suspect charged
2d3d2714df64d611e08942c8377a695190095a1326575221da2d06e694a2a0f5,2012-11,City of London Police,City of London Police,,,No location,,,Suspect charged
04d9817ffc4ae982b0541540ab6a1a34ad081f029b7a9fd8922493c801645093,2012-11,City of London Police,City of London Police,,,No location,,,Suspect charged
af4b48217fff105d31a216e5808a46bbb8317c1183df304450ad095f62eaf0cf,2012-11,City of London Police,City of London Police,,,No location,,,Offender given a caution
bc6d49bcbda4584376525c12c536c27a186ea8debacaf891b12d113468ec7eac,2012-11,City of London Police,City of London Police,,,No location,,,Offender given a caution
3dac2ca5904210700d78d76e49abb9312f6c74b5763a47fe7591f6730782e35e,2012-11,City of London Police,City of London Police,,,No location,,,Offender given a caution
8432dd1d4f287d6384b069eaca5663834ffe59206ee4375a138f1af165724ea3,2012-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0a086db3d0410a12881a259582c9f0fe302ea42a13aadef89925b0f4bd7b473d,2012-11,City of London Police,City of London Police,-0.081281,51.512528,On or near FENCHURCH AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
e951a1f8f92059ba6c87e6aa248d72135a7634f6018e1c14a56cca2088c5b7f3,2012-11,City of London Police,City of London Police,-0.087670,51.516877,On or near COPTHALL AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
0f19683214b02973c3894b1dbdb62d95e6f1b9d5969971f4e737b6fc41d805ea,2012-11,City of London Police,City of London Police,-0.106680,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
de94989111a4e86cf38feda107e1f8a1eb08e0eee502452752c18c11c6898b2a,2012-11,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
655585b608788bf03b2d4deefebbe02d133e0bee4193fb5b347bbf89f84e6e46,2012-11,City of London Police,City of London Police,-0.110710,51.513914,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
3ea9fde9459a57ce6599fa0ba6bb42cd26eca9f2d43ece4fc6e8f757c83bb136,2012-11,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
36af03f085c4cbeed0368cac836ab90ff6b1e0d2e03419788358dacc10870ba1,2012-11,City of London Police,City of London Police,-0.086278,51.509876,On or near FISH STREET HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
98f347a94e61d78c58e55abd04a30e94dcd5053e18ee84677a0e557091d1cf89,2012-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
954d5ef21ff7c0ad660c3922af79005eab33094e93215eb704553982d1b5c566,2012-11,City of London Police,City of London Police,-0.085257,51.511200,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
294e8f6170d85441dc3e4190cbbb6da31dcb1e0642020867750577015c9d88a9,2012-11,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
97c10c7a777bebf25585c9a01b2c65f4e07accc5bd15ec1915acf5379542f0ee,2012-11,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
698b7b3d6c87ba7aae60b14aa1f3c39de8291856c06ab5f6ac6eed919b1d0919,2012-11,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e56f3dbb7635200156de0800f467c2e952d49c6f40e0f2b79e0432689d7b9632,2012-11,City of London Police,City of London Police,-0.091151,51.514992,On or near GRESHAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
df10423825bc3e2595dffd92941577f0028856705f47adbaae3dc1ca9e0ca0c6,2012-11,City of London Police,City of London Police,-0.101073,51.513453,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
3792e0100ff53fb0a1c984280e6cf9632028ccfcdb9c323c5a054671f4ac95d6,2012-11,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2d6cc9f8c8ab2251142421b174fcc05fcf3b9d81476b6fc28e822daa8bde58d1,2012-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
4977bab467598945e6eef444c1cb531ff046544b72d020f040fc6c62f95bb8b0,2012-11,City of London Police,City of London Police,-0.081516,51.510014,On or near GREAT TOWER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0357470b71ede72d286f1237c284e7355d12b41922d2b498d08fc3f9e0113ce1,2012-11,City of London Police,City of London Police,-0.077637,51.511453,On or near CRUTCHED FRIARS,E01032739,City of London 001F,Investigation complete; no suspect identified
972cbb8afc177a7f7a083e5ebf82138167ba314088146362244431441b16cafb,2012-11,City of London Police,City of London Police,-0.087670,51.516877,On or near COPTHALL AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
f6f5dc1555adf29c8ab76698602fc064132197e197db1ad3a4049daab5860733,2012-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
7e489345f82cde175b33628ef2104f66b2bd57c195e365c505c1da2d893e60ae,2012-11,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1bb0ad81d92881fb484656c7b8599c69e8cd503b39b857e38f25762a8efd50b8,2012-11,City of London Police,City of London Police,-0.089465,51.510855,On or near GOPHIR LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
c96c4b6ebf36d0649ac08090e76a4dcc41aff7872c828565b74854f0d15fb0e4,2012-11,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
c96ce3b23bd14676d251dab74ccd6422536072b044d5d6935d19bc4dd39e8653,2012-11,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
6f9074a1e8ffcc791606704db9b255d91d88b624f3481051a0a995f54e0bb7e6,2012-11,City of London Police,City of London Police,-0.101073,51.513453,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e895032a6fe7591efb73b31568c873e6ae170ccea23dc5dd0083f622835670b5,2012-11,City of London Police,City of London Police,-0.083993,51.511440,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
10cf9a4064b0b4ffc663ea14fbbb0a8eacf13919281fc663f010a3f65b6b9b5b,2012-11,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
62f1d9682b91fb3348253880a9928927f7e5f9fcaa2a7c2b14585a8355ff4da3,2012-11,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
4343bae33802d1aa75e93a30cf9594278a584b900e9ff4c61ab60375d897ecd1,2012-11,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
c4e1a64173aa4bc7c598577849b43e790a9af028a1aeabaf77e987ed5aea8287,2012-11,City of London Police,City of London Police,-0.091823,51.514418,On or near IRONMONGER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
8e0d70d6a97b217e235fa7f7fa5634b932c41f6112e36a2b9c74f310bba12486,2012-11,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
e1649948928ff5a6d504e803800ce88a1a3fdf8a8eb21be297f54f2b5ee487b3,2012-11,City of London Police,City of London Police,-0.088473,51.518374,On or near MOOR PLACE,E01032739,City of London 001F,Investigation complete; no suspect identified
192d4151c268185d12ef04a7eba272892b65a1399a779fa6c6515597fc33b23d,2012-11,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
38ff70f65a693bb8eb79891e1220dd3ee8958feaf7cffd184d064d03e088e030,2012-11,City of London Police,City of London Police,-0.095892,51.516391,On or near NOBLE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
f47751ffbac201c09fd4f749ed98e1083de2b593eb763dfb52f188cef129e208,2012-11,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
4b39a473f665617d87bf01c58e062ce5873b58b452168d6bac3e5931d15e00f3,2012-11,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
9055217eee047f02f54adf772b1ae848a963ca07067fa8c967cedca3c8528f21,2012-11,City of London Police,City of London Police,-0.100632,51.515739,On or near WARWICK LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
ae3c878655b2ee2d9eab9aafc6621c393af4cbb36556ef60400291278914f29d,2012-11,City of London Police,City of London Police,-0.106680,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
11ed611d0549d69e9c2cda308f39bab912bb8ded509e6bee776fe6c02237ed0d,2012-11,City of London Police,City of London Police,-0.076853,51.511916,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
108e8c74124a1a5e2b155b52309eb0cc48bb7f6d6640e8f076461fba6af3414e,2012-11,City of London Police,City of London Police,-0.081580,51.520510,On or near PINDAR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
