Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Anti-social behaviour,,
5c0e98e76edac5c1705c58024cd6b2f836e286143aaf58135a216090cc11af42,2012-10,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Burglary,Investigation complete; no suspect identified,
7e59cb4d7d8dfabaca708956093233b7c377cb69a76957a11dc148cfe58ea848,2012-10,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Criminal damage and arson,Investigation complete; no suspect identified,
5255c3f06ef8a8a7e0f2bdf5b654925292b85437aebc7cf113376cfccc32f561,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Drugs,Offender given a drugs possession warning,
bab26a8e9b57f04b95fe16b3d9c5937a74db783f4eb466c984012abce7aa6b80,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Drugs,Offender given a drugs possession warning,
89c14179672a50350d48b5afc4c55d9d7af51f43c65609917d0c3942d2977eb8,2012-10,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Drugs,Offender given a drugs possession warning,
542e325819aa392141a4e939d475014423a2432e07213eb940098d4bcf6aec6e,2012-10,City of London Police,City of London Police,-0.098572,51.516767,On or near King Edward Street,E01000001,City of London 001A,Drugs,Offender given a caution,
ab71425a888f5b1e07caeab7941c9d56b6d9eec634079ae4b240c888d6f4f660,2012-10,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
af8bb5d02976b3f9b09494d6fbe0ceeb4a81ef988fc8378b6c8892bcab5b0cfb,2012-10,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
26042d2164533219e65abad613bc467178fa0a9e0413b8869ce047e77cf15cd7,2012-10,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
6c19d4aab6b0fd7dc44e352fac89dc41c53f9afc873d7fd3f088b9c0f3fd32ce,2012-10,City of London Police,City of London Police,-0.098062,51.517577,On or near Montague Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
2e100033f82e27fe7ffdbc245be2e69e4623ad7471476c752b3a80c5d0306a20,2012-10,City of London Police,City of London Police,-0.097601,51.520699,On or near Carthusian Street,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
ff96c0e0ee71aae6699e6b87f21438cde1a4f7f0e3f046e670bffea3dfb030dd,2012-10,City of London Police,City of London Police,-0.097409,51.521145,On or near Goswell Road,E01000001,City of London 001A,Other theft,Investigation complete; no suspect identified,
8fa11f7404ade9e3b9daa69a889752be168320837b13e766b97fe58adc7effbd,2012-10,City of London Police,City of London Police,-0.097223,51.515225,On or near St Martin'S Le Grand,E01000001,City of London 001A,Shoplifting,Offender fined,
1cfadda40502486a2037df7030b902b4bbc2b55667667c737a0513abf27dd3d0,2012-10,City of London Police,City of London Police,-0.097277,51.515307,On or near St Martin'S Le Grand,E01000001,City of London 001A,Violent crime,Investigation complete; no suspect identified,
,2012-10,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.092628,51.517920,On or near St Alphage Garden,E01000002,City of London 001B,Anti-social behaviour,,
,2012-10,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
