Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
19042721ce11b007879246a5a83c2f73004d5e153465e8149ec5b3c395a9f86f,2014-06,City of London Police,City of London Police,,,No location,,,Formal action is not in the public interest
b4adcc899360d595450a35cbe4d7d71d295bafefef98b2e764ff3bb8b90fafd0,2014-06,City of London Police,City of London Police,,,No location,,,Suspect charged
64b14e3efdf9e12425e3ac19f5e72b6d19b5656523d91bc6b888654f1df18495,2014-06,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
d9909143deda1db75d8ba35b701f31b268d9273764ad427b0cfa9dc95a4366dc,2014-06,City of London Police,City of London Police,-0.084701,51.509320,On or near LOWER THAMES STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
bd44c99de1bdc727abc7c682bf3916969a3bc673e9309318c5338f4edccd50a6,2014-06,City of London Police,City of London Police,-0.079080,51.519615,On or near BISHOPSGATE,E01004307,Tower Hamlets 015B,Formal action is not in the public interest
f8e3fc7e63baa91ddd6625dd1f4f48203f565fd021d9d426c09e1a8984aec412,2014-06,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
0bca94e0f7c12d09f829c03317f6d6dd971f159cd6fe1f6fc5dd37e392026d5c,2014-06,City of London Police,City of London Police,-0.077777,51.518046,On or near SANDY'S ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
2e4253886e78f9d9860c091c3ca7796d32ea4ed89df9fe9e24355eb7fd7e5568,2014-06,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d40cd4a922d545e85c6d8db2c99f68f215b07b10c381426944105eb9e24fe0e3,2014-06,City of London Police,City of London Police,-0.086416,51.516191,On or near THROGMORTON AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
6ca37182ff61ecbc9064e59a32b3023e3f5e9b92c8674290d0bcd2f30dd339eb,2014-06,City of London Police,City of London Police,-0.096814,51.512952,On or near ST PAUL'S CHURCH YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
60d2ba959c0339ec5e3803cdf7903991d2bdcff83ea1f023be741a3547647f61,2014-06,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
71d36bf94b07b4c1477eea4dcc7ece28cd9757d02c577409c5c2e447efcf79ef,2014-06,City of London Police,City of London Police,-0.077655,51.514088,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
5669438d4e203474755a5fa53ce93bf0ea764dec9964c1f4e92acb0559f30765,2014-06,City of London Police,City of London Police,-0.083972,51.510549,On or near LOVAT LANE,E01032739,City of London 001F,Unable to prosecute suspect
965af31750cb19ad39bcc5c86be1a835b7b9781482c6e84a62d8bdd4b3fd109d,2014-06,City of London Police,City of London Police,-0.107148,51.511879,On or near TALLIS STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
9428405fb4e463939e4d69a7a4ca9a726421c4baa54c304241eb6ffb1bee8f8a,2014-06,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
be66fac992c107a9c326bfd428c37fda82dd9aff2a427b966c808ad2de6db098,2014-06,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1a527b5fc9c26fe0a1fc125d4b2dba707ec83e3f7d85bebc1d2f74b690f97fe0,2014-06,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
c66e54b7804fa97c805edafa7fda4840eb8b0bef42c1cd2a84197884ec07f5e7,2014-06,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Unable to prosecute suspect
cd2592d7772da804eae074676b2be2712486b9e00691ae96ef591f16347f12f7,2014-06,City of London Police,City of London Police,-0.107485,51.516614,On or near THAVIES INN,E01032740,City of London 001G,Investigation complete; no suspect identified
13a0c8181c32d611e363e3cb4516cacca008e5bfc592955392e94171d726354d,2014-06,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
2f78c2852159d62c5102dcdb30d48db00261f92bad27c67a192e687b9f5fbcc0,2014-06,City of London Police,City of London Police,-0.111132,51.512420,On or near MIDDLE TEMPLE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
98e39552d6811de441061248b51c9dc17d0e4806690b5c4ba2f0ad92958cfd46,2014-06,City of London Police,City of London Police,-0.092267,51.511745,On or near CLOAK LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
9e9b27bc89df83bff4d604c8f8af3ab75b69035103f501f6598b5822a9f55e72,2014-06,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
a4e1a97349848605c0526cd12f5270a896563bafde6c591a647cc59d2a37bac7,2014-06,City of London Police,City of London Police,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
b1fe6860e24e8ca92b4059b851a8ecff07508975e307b67c20542fe4c421317a,2014-06,City of London Police,City of London Police,-0.077694,51.513171,On or near ALDGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
b9da9927c2391b72e49f797dfe8037293b02a02570eb92b5608a328904cd0a22,2014-06,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Unable to prosecute suspect
d7f630de91fd5e62865a9b889b84ae49ad7ea213fd63a49c8ab2b691b3fad3a2,2014-06,City of London Police,City of London Police,-0.102412,51.517297,On or near COCK LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
4d278144dda99b47286bb309e6c2b6bb548663707f91ce84d620740e286bb543,2014-06,City of London Police,City of London Police,-0.075196,51.512609,On or near ST CLARE STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
befa761176174e61304d53479a10c6edc65ffcbe4c4ef3d6e995e6c1905702a2,2014-06,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
bae4a82b0968d2e35fd8f9df9a187b8a5da52e0f3db79c041f1a25f80a4d743b,2014-06,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
62b7604a6df1ef28c7e967d03df541b78b63e1205051379a3c8bce3f38f6c0e7,2014-06,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
5ef6c9937419e2b19476ffa059bd601fca4bfd9f6e033ec44e7835473125357f,2014-06,City of London Police,City of London Police,-0.084768,51.512882,On or near CORBET COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
7e9bb71a3bc69db9e51d418264e3d9c1033d25df90ddaacb1cef9003b63fc33f,2014-06,City of London Police,City of London Police,-0.084566,51.517690,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
