Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-06,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.074210,51.511711,On or near Portsoken Street,E01000005,City of London 001E,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.078250,51.515033,On or near Houndsditch,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075844,51.511594,On or near Crosswall,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075844,51.511594,On or near Crosswall,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075196,51.512609,On or near St. Clare Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.078250,51.515033,On or near Houndsditch,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.075613,51.514684,On or near St. Botolph Street,E01000005,City of London 001E,Other crime,,
,2011-06,City of London Police,City of London Police,-0.095958,51.511014,On or near High Timber Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.093895,51.511736,On or near Garlick Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086724,51.517446,On or near Finsbury Circus,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.083079,51.511578,On or near Fenchurch Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086564,51.513352,On or near Cornhill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086977,51.511417,On or near Clement'S Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095797,51.512801,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095797,51.512801,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.089582,51.511495,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084006,51.513517,On or near Bishopsgate,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084006,51.513517,On or near Bishopsgate,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084006,51.513517,On or near Bishopsgate,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.088261,51.509999,On or near Arthur Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086977,51.511417,On or near Clement'S Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086564,51.513352,On or near Cornhill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.093198,51.510834,On or near Upper Thames Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082209,51.509639,On or near St. Dunstan'S Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.091078,51.513624,On or near Poultry,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084701,51.509320,On or near Lower Thames Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084701,51.509320,On or near Lower Thames Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.079808,51.511560,On or near London Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095958,51.511014,On or near High Timber Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095958,51.511014,On or near High Timber Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.083079,51.511578,On or near Fenchurch Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.083079,51.511578,On or near Fenchurch Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086564,51.513352,On or near Cornhill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086564,51.513352,On or near Cornhill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086977,51.511417,On or near Clement'S Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086977,51.511417,On or near Clement'S Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095797,51.512801,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095797,51.512801,On or near Cannon Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084006,51.513517,On or near Bishopsgate,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.079162,51.514940,On or near Bevis Marks,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.089201,51.514753,On or near Lothbury,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.083506,51.509993,On or near St. Mary At Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.079249,51.510463,On or near Seething Lane,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.091078,51.513624,On or near Poultry,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.099800,51.515645,On or near Newgate Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084701,51.509320,On or near Lower Thames Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.084701,51.509320,On or near Lower Thames Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.079808,51.511560,On or near London Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.079808,51.511560,On or near London Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.087086,51.512596,On or near Lombard Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095958,51.511014,On or near High Timber Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.095958,51.511014,On or near High Timber Street,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.086564,51.513352,On or near Cornhill,E01032739,City of London 001F,Anti-social behaviour,,
,2011-06,City of London Police,City of London Police,-0.087086,51.512596,On or near Lombard Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.082527,51.512027,On or near Cullum Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.087348,51.511512,On or near King William Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.089027,51.510641,On or near Laurence Pountney Hill,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.085014,51.509775,On or near Monument Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.091078,51.513624,On or near Poultry,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St. Helen'S,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.079398,51.516508,On or near Devonshire Square,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.082527,51.512027,On or near Cullum Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.082527,51.512027,On or near Cullum Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.092296,51.511386,On or near College Hill,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.088995,51.512088,On or near St. Swithin'S Lane,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.078307,51.513676,On or near Mitre Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.085014,51.509775,On or near Monument Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.079249,51.510463,On or near Seething Lane,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.083506,51.509993,On or near St. Mary At Hill,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.089027,51.510641,On or near Laurence Pountney Hill,E01032739,City of London 001F,Burglary,,
,2011-06,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Robbery,,
,2011-06,City of London Police,City of London Police,-0.088995,51.512088,On or near St. Swithin'S Lane,E01032739,City of London 001F,Robbery,,
,2011-06,City of London Police,City of London Police,-0.095958,51.511014,On or near High Timber Street,E01032739,City of London 001F,Robbery,,
,2011-06,City of London Police,City of London Police,-0.077935,51.514281,On or near Dukes Place,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.079808,51.511560,On or near London Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.090797,51.514482,On or near Old Jewry,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.080541,51.515718,On or near Camomile Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.091060,51.510952,On or near Dowgate Hill,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.091060,51.510952,On or near Dowgate Hill,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.093198,51.510834,On or near Upper Thames Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.079249,51.510463,On or near Seething Lane,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.085014,51.509775,On or near Monument Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.078127,51.512135,On or near Lloyd'S Avenue,E01032739,City of London 001F,Vehicle crime,,
,2011-06,City of London Police,City of London Police,-0.089201,51.514753,On or near Lothbury,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.089582,51.511495,On or near Cannon Street,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.081281,51.512528,On or near Fenchurch Avenue,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.084095,51.516900,On or near New Broad Street,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.099118,51.512648,On or near Godliman Street,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.079398,51.516508,On or near Devonshire Square,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.086272,51.513114,On or near Birchin Lane,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.081516,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St. Helen'S,E01032739,City of London 001F,Violent crime,,
,2011-06,City of London Police,City of London Police,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Violent crime,,
