Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4c1b88d854069e013efde6eb46196049e0747d46e786f0275035e9b5861ffa47,2013-08,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
92a8b566c5e9ad409fa9ca74f42c2cb629a5e802030e196851eaec031cae0469,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a088c24116c316fff8549bfa3703d58fd794637a6c75b4a8183af8c900dbc777,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
0ac5b7512bd2976a04a7b2478bacce239fcebe20838801a98a7400bf6d8b9d4a,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f87930d67507301782ab4e00f432aed58a0b79ec8a1677978240f75e10ba6bb1,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
6851b160474addd183e7370526842db42fcfb68fbc5bf89b823f4325a033ad16,2013-08,City of London Police,City of London Police,,,No location,,,Offender given a caution
bce98611e96aa9ca1c98b75ddbc3e7453ba141e79df500284edc34b2ed07cf90,2013-08,City of London Police,City of London Police,,,No location,,,Offender given a caution
4f31a5314cb0ba84c4d850c8e9528ff04eed734a9f02c5312428f5b117454e4c,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
2a7c72ecaedde97a80532c6994149ff58edb32b5a85e7fe7dbef7066890c6640,2013-08,City of London Police,City of London Police,,,No location,,,Suspect charged
b71757462ce6ddc9530c0357bb0d1c982b6eca36a4aab9e44d866f7be881d388,2013-08,City of London Police,City of London Police,,,No location,,,Suspect charged
d0c8b0bac23da334304e8b1228330c6e50e6b75e59df89285b6043c44d555592,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
a73fedbf3ae758ba549cac2f759fe96b601dfc1aae45b8561f7f739a560747e8,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e816f0da27d6a5ecc91f6db36927bf76bc19098354d2a589c9657b074e317d88,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
1e8571c7c03b26375d36955b4f1fa83816572399ed6261ad7c4fdb298a4daf4b,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
187ff1d8d07dcbeb19c364f936f8ed3eba4ac52b9575ff89b17a5398a576439a,2013-08,City of London Police,City of London Police,-0.076044,51.512650,On or near INDIA STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
701174a107fa2c3eddac0342125c3be9722c8c27878b67d3595293e1a575d654,2013-08,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
c00b3a7347912944b50b0f702846f2d86acd39b32f4d24d8bb81f018d6069b29,2013-08,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
fb99c83aeae13e34929c60c6e8f3be48f8b839f5fb559c2103799cefff76f9b8,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
812fda63a135094f72382267d78f307a846a3cbba4593a3887830b4767a0f9ab,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
f6662715da71515339bbe6bbeac649dae6f6b8ebf6bd076e2e6320a57b9fc71e,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
b37c0f883c267c4f5302f1632971e3f64262b7f249c991fb6cc12df7108b42c2,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5c798b4b7aeb25b8642280f08fb486b91f3b8ed0d09ad13d823cbbedaaf2428d,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ac902fa4ff7b2bcc77609aab60a6a281c85ff8626db524afc94d0fbe93d63527,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
6f74bd890b6deee13a0a934562bd9234929ba104516b674d22957abfa3267033,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
fe408b42a2f005902e29511a0083f4bd85f1662862be16ef8ce6d5f5e7a890cf,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d16f423dc46a68659b67e6a459798e4a380e2fc4c0373cafc651aa2aa33cb215,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
d2193ce81ca32991fec8e7e0a6742c11b6c35509abac0a2df7cfaab64c7dfa1e,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
147ddc9a94084dc36bacd642f0975a1c8c05944c0f9a65e35c4dbac3ffd22303,2013-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
